행정동,분기,임대료(천원/㎡)
고척1동,20212,47.3
고척1동,20213,47.3
고척1동,20214,47.3
고척1동,20221,46.4
고척1동,20222,46.4
고척1동,20223,46.8
고척1동,20224,46.8
고척1동,20231,45.6
고척1동,20232,45.6
고척1동,20233,45.7
고척1동,20234,45.7
고척1동,20241,45.8
고척1동,20242,45.8
고척1동,20243,46.2
고척1동,20244,46.2
고척1동,20244,46.2
고척1동,20251,46.2
고척1동,20252,46.2
고척1동,20253,46.1
고척1동,20254,46.2
고척2동,20211,47.3
고척2동,20212,47.3
고척2동,20213,47.3
고척2동,20214,47.3
고척2동,20221,46.4
고척2동,20222,46.4
고척2동,20223,46.8
고척2동,20224,46.8
고척2동,20231,45.6
고척2동,20232,45.6
고척2동,20233,45.7
고척2동,20234,45.7
고척2동,20241,45.8
고척2동,20242,45.8
고척2동,20243,46.2
고척2동,20244,46.2
고척2동,20244,46.2
고척2동,20251,46.2
고척2동,20252,46.2
고척2동,20253,46.1
고척2동,20254,46.2
개봉1동,20211,47.3
개봉1동,20212,47.3
개봉1동,20213,47.3
개봉1동,20214,47.3
개봉1동,20221,46.4
개봉1동,20222,46.4
개봉1동,20223,46.8
개봉1동,20224,46.8
개봉1동,20231,45.6
개봉1동,20232,45.6
개봉1동,20233,45.7
개봉1동,20234,45.7
개봉1동,20241,45.8
개봉1동,20242,45.8
개봉1동,20243,46.2
개봉1동,20244,46.2
개봉1동,20244,46.2
개봉1동,20251,46.2
개봉1동,20252,46.2
개봉1동,20253,46.1
개봉1동,20254,46.2
개봉2동,20211,47.3
개봉2동,20212,47.3
개봉2동,20213,47.3
개봉2동,20214,47.3
개봉2동,20221,46.4
개봉2동,20222,46.4
개봉2동,20223,46.8
개봉2동,20224,46.8
개봉2동,20231,45.6
개봉2동,20232,45.6
개봉2동,20233,45.7
개봉2동,20234,45.7
개봉2동,20241,45.8
개봉2동,20242,45.8
개봉2동,20243,46.2
개봉2동,20244,46.2
개봉2동,20244,46.2
개봉2동,20251,46.2
개봉2동,20252,46.2
개봉2동,20253,46.1
개봉2동,20254,46.2
개봉3동,20211,47.3
개봉3동,20212,47.3
개봉3동,20213,47.3
개봉3동,20214,47.3
개봉3동,20221,46.4
개봉3동,20222,46.4
개봉3동,20223,46.8
개봉3동,20224,46.8
개봉3동,20231,45.6
개봉3동,20232,45.6
개봉3동,20233,45.7
개봉3동,20234,45.7
개봉3동,20241,45.8
개봉3동,20242,45.8
개봉3동,20243,46.2
개봉3동,20244,46.2
개봉3동,20244,46.2
개봉3동,20251,46.2
개봉3동,20252,46.2
개봉3동,20253,46.1
개봉3동,20254,46.2
오류1동,20211,47.3
오류1동,20212,47.3
오류1동,20213,47.3
오류1동,20214,47.3
오류1동,20221,46.4
오류1동,20222,46.4
오류1동,20223,46.8
오류1동,20224,46.8
오류1동,20231,45.6
오류1동,20232,45.6
오류1동,20233,45.7
오류1동,20234,45.7
오류1동,20241,45.8
오류1동,20242,45.8
오류1동,20243,46.2
오류1동,20244,46.2
오류1동,20244,46.2
오류1동,20251,46.2
오류1동,20252,46.2
오류1동,20253,46.1
오류1동,20254,46.2
오류2동,20211,47.3
오류2동,20212,47.3
오류2동,20213,47.3
오류2동,20214,47.3
오류2동,20221,46.4
오류2동,20222,46.4
오류2동,20223,46.8
오류2동,20224,46.8
오류2동,20231,45.6
오류2동,20232,45.6
오류2동,20233,45.7
오류2동,20234,45.7
오류2동,20241,45.8
오류2동,20242,45.8
오류2동,20243,46.2
오류2동,20244,46.2
오류2동,20244,46.2
오류2동,20251,46.2
오류2동,20252,46.2
오류2동,20253,46.1
오류2동,20254,46.2
수궁동,20211,47.3
수궁동,20212,47.3
수궁동,20213,47.3
수궁동,20214,47.3
수궁동,20221,46.4
수궁동,20222,46.4
수궁동,20223,46.8
수궁동,20224,46.8
수궁동,20231,45.6
수궁동,20232,45.6
수궁동,20233,45.7
수궁동,20234,45.7
수궁동,20241,45.8
수궁동,20242,45.8
수궁동,20243,46.2
수궁동,20244,46.2
수궁동,20244,46.2
수궁동,20251,46.2
수궁동,20252,46.2
수궁동,20253,46.1
수궁동,20254,46.2
항동,20211,47.3
항동,20212,47.3
항동,20213,47.3
항동,20214,47.3
항동,20221,46.4
항동,20222,46.4
항동,20223,46.8
항동,20224,46.8
항동,20231,45.6
항동,20232,45.6
항동,20233,45.7
항동,20234,45.7
항동,20241,45.8
항동,20242,45.8
항동,20243,46.2
항동,20244,46.2
항동,20244,46.2
항동,20251,46.2
항동,20252,46.2
항동,20253,46.1
항동,20254,46.2
가산동,20211,28.9
가산동,20212,28.9
가산동,20213,28.8
가산동,20214,28.8
가산동,20221,33.3
가산동,20222,33.3
가산동,20223,33.2
가산동,20224,33.2
가산동,20231,33.2
가산동,20232,33.2
가산동,20233,33.2
가산동,20234,33.2
가산동,20241,33.2
가산동,20242,33.2
가산동,20243,29.8
가산동,20244,29.8
가산동,20244,30.1
가산동,20251,29.8
가산동,20252,29.8
가산동,20253,30
가산동,20254,30.1
독산1동,20211,28.9
독산1동,20212,28.9
독산1동,20213,28.8
독산1동,20214,28.8
독산1동,20221,33.3
독산1동,20222,33.3
독산1동,20223,33.2
독산1동,20224,33.2
독산1동,20231,33.2
독산1동,20232,33.2
독산1동,20233,33.2
독산1동,20234,33.2
독산1동,20241,33.2
독산1동,20242,33.2
독산1동,20243,29.8
독산1동,20244,29.8
독산1동,20244,30.1
독산1동,20251,29.8
독산1동,20252,29.8
독산1동,20253,30
독산1동,20254,30.1
독산2동,20211,28.9
독산2동,20212,28.9
독산2동,20213,28.8
독산2동,20214,28.8
독산2동,20221,33.3
독산2동,20222,33.3
독산2동,20223,33.2
독산2동,20224,33.2
독산2동,20231,33.2
독산2동,20232,33.2
독산2동,20233,33.2
독산2동,20234,33.2
독산2동,20241,33.2
독산2동,20242,33.2
독산2동,20243,29.8
독산2동,20244,29.8
독산2동,20244,30.1
독산2동,20251,29.8
독산2동,20252,29.8
독산2동,20253,30
독산2동,20254,30.1
독산3동,20211,28.9
독산3동,20212,28.9
독산3동,20213,28.8
독산3동,20214,28.8
독산3동,20221,33.3
독산3동,20222,33.3
독산3동,20223,33.2
독산3동,20224,33.2
독산3동,20231,33.2
독산3동,20232,33.2
독산3동,20233,33.2
독산3동,20234,33.2
독산3동,20241,33.2
독산3동,20242,33.2
독산3동,20243,29.8
독산3동,20244,29.8
독산3동,20244,30.1
독산3동,20251,29.8
독산3동,20252,29.8
독산3동,20253,30
독산3동,20254,30.1
독산4동,20211,28.9
독산4동,20212,28.9
독산4동,20213,28.8
독산4동,20214,28.8
독산4동,20221,33.3
독산4동,20222,33.3
독산4동,20223,33.2
독산4동,20224,33.2
독산4동,20231,33.2
독산4동,20232,33.2
독산4동,20233,33.2
독산4동,20234,33.2
독산4동,20241,33.2
독산4동,20242,33.2
독산4동,20243,29.8
독산4동,20244,29.8
독산4동,20244,30.1
독산4동,20251,29.8
독산4동,20252,29.8
독산4동,20253,30
독산4동,20254,30.1
시흥1동,20211,28.9
시흥1동,20212,28.9
시흥1동,20213,28.8
시흥1동,20214,28.8
시흥1동,20221,33.3
시흥1동,20222,33.3
시흥1동,20223,33.2
시흥1동,20224,33.2
시흥1동,20231,33.2
시흥1동,20232,33.2
시흥1동,20233,33.2
시흥1동,20234,33.2
시흥1동,20241,33.2
시흥1동,20242,33.2
시흥1동,20243,29.8
시흥1동,20244,29.8
시흥1동,20244,30.1
시흥1동,20251,29.8
시흥1동,20252,29.8
시흥1동,20253,30
시흥1동,20254,30.1
시흥2동,20211,28.9
시흥2동,20212,28.9
시흥2동,20213,28.8
시흥2동,20214,28.8
시흥2동,20221,33.3
시흥2동,20222,33.3
시흥2동,20223,33.2
시흥2동,20224,33.2
시흥2동,20231,33.2
시흥2동,20232,33.2
시흥2동,20233,33.2
시흥2동,20234,33.2
시흥2동,20241,33.2
시흥2동,20242,33.2
시흥2동,20243,29.8
시흥2동,20244,29.8
시흥2동,20244,30.1
시흥2동,20251,29.8
시흥2동,20252,29.8
시흥2동,20253,30
시흥2동,20254,30.1
시흥3동,20211,28.9
시흥3동,20212,28.9
시흥3동,20213,28.8
시흥3동,20214,28.8
시흥3동,20221,33.3
시흥3동,20222,33.3
시흥3동,20223,33.2
시흥3동,20224,33.2
시흥3동,20231,33.2
시흥3동,20232,33.2
시흥3동,20233,33.2
시흥3동,20234,33.2
시흥3동,20241,33.2
시흥3동,20242,33.2
시흥3동,20243,29.8
시흥3동,20244,29.8
시흥3동,20244,30.1
시흥3동,20251,29.8
시흥3동,20252,29.8
시흥3동,20253,30
시흥3동,20254,30.1
시흥4동,20211,28.9
시흥4동,20212,28.9
시흥4동,20213,28.8
시흥4동,20214,28.8
시흥4동,20221,33.3
시흥4동,20222,33.3
시흥4동,20223,33.2
시흥4동,20224,33.2
시흥4동,20231,33.2
시흥4동,20232,33.2
시흥4동,20233,33.2
시흥4동,20234,33.2
시흥4동,20241,33.2
시흥4동,20242,33.2
시흥4동,20243,29.8
시흥4동,20244,29.8
시흥4동,20244,30.1
시흥4동,20251,29.8
시흥4동,20252,29.8
시흥4동,20253,30
시흥4동,20254,30.1
시흥5동,20211,28.9
시흥5동,20212,28.9
시흥5동,20213,28.8
시흥5동,20214,28.8
시흥5동,20221,33.3
시흥5동,20222,33.3
시흥5동,20223,33.2
시흥5동,20224,33.2
시흥5동,20231,33.2
시흥5동,20232,33.2
시흥5동,20233,33.2
시흥5동,20234,33.2
시흥5동,20241,33.2
시흥5동,20242,33.2
시흥5동,20243,29.8
시흥5동,20244,29.8
시흥5동,20244,30.1
시흥5동,20251,29.8
시흥5동,20252,29.8
시흥5동,20253,30
시흥5동,20254,30.1
영등포본동,20211,35.4
영등포본동,20212,35
영등포본동,20213,35
영등포본동,20214,35
영등포본동,20221,35
영등포본동,20222,34.6
영등포본동,20223,34.6
영등포본동,20224,34.5
영등포본동,20231,34.4
영등포본동,20232,34.4
영등포본동,20233,34.4
영등포본동,20234,34.6
영등포본동,20241,34.7
영등포본동,20242,34.9
영등포본동,20243,37.6
영등포본동,20244,37.6
영등포본동,20244,38
영등포본동,20251,37.7
영등포본동,20252,37.8
영등포본동,20253,37.8
영등포본동,20254,38
영등포동,20211,35.4
영등포동,20212,35
영등포동,20213,35
영등포동,20214,35
영등포동,20221,35
영등포동,20222,34.6
영등포동,20223,34.6
영등포동,20224,34.5
영등포동,20231,34.4
영등포동,20232,34.4
영등포동,20233,34.4
영등포동,20234,34.6
영등포동,20241,34.7
영등포동,20242,34.9
영등포동,20243,37.6
영등포동,20244,37.6
영등포동,20244,38
영등포동,20251,37.7
영등포동,20252,37.8
영등포동,20253,37.8
영등포동,20254,38
여의동,20211,35.4
여의동,20212,35
여의동,20213,35
여의동,20214,35
여의동,20221,35
여의동,20222,34.6
여의동,20223,34.6
여의동,20224,34.5
여의동,20231,34.4
여의동,20232,34.4
여의동,20233,34.4
여의동,20234,34.6
여의동,20241,34.7
여의동,20242,34.9
여의동,20243,37.6
여의동,20244,37.6
여의동,20244,38
여의동,20251,37.7
여의동,20252,37.8
여의동,20253,37.8
여의동,20254,38
당산1동,20211,35.4
당산1동,20212,35
당산1동,20213,35
당산1동,20214,35
당산1동,20221,35
당산1동,20222,34.6
당산1동,20223,34.6
당산1동,20224,34.5
당산1동,20231,34.4
당산1동,20232,34.4
당산1동,20233,34.4
당산1동,20234,34.6
당산1동,20241,34.7
당산1동,20242,34.9
당산1동,20243,37.6
당산1동,20244,37.6
당산1동,20244,38
당산1동,20251,37.7
당산1동,20252,37.8
당산1동,20253,37.8
당산1동,20254,38
당산2동,20211,35.4
당산2동,20212,35
당산2동,20213,35
당산2동,20214,35
당산2동,20221,35
당산2동,20222,34.6
당산2동,20223,34.6
당산2동,20224,34.5
당산2동,20231,34.4
당산2동,20232,34.4
당산2동,20233,34.4
당산2동,20234,34.6
당산2동,20241,34.7
당산2동,20242,34.9
당산2동,20243,37.6
당산2동,20244,37.6
당산2동,20244,38
당산2동,20251,37.7
당산2동,20252,37.8
당산2동,20253,37.8
당산2동,20254,38
도림동,20211,35.4
도림동,20212,35
도림동,20213,35
도림동,20214,35
도림동,20221,35
도림동,20222,34.6
도림동,20223,34.6
도림동,20224,34.5
도림동,20231,34.4
도림동,20232,34.4
도림동,20233,34.4
도림동,20234,34.6
도림동,20241,34.7
도림동,20242,34.9
도림동,20243,37.6
도림동,20244,37.6
도림동,20244,38
도림동,20251,37.7
도림동,20252,37.8
도림동,20253,37.8
도림동,20254,38
문래동,20211,35.4
문래동,20212,35
문래동,20213,35
문래동,20214,35
문래동,20221,35
문래동,20222,34.6
문래동,20223,34.6
문래동,20224,34.5
문래동,20231,34.4
문래동,20232,34.4
문래동,20233,34.4
문래동,20234,34.6
문래동,20241,34.7
문래동,20242,34.9
문래동,20243,37.6
문래동,20244,37.6
문래동,20244,38
문래동,20251,37.7
문래동,20252,37.8
문래동,20253,37.8
문래동,20254,38
양평1동,20211,35.4
양평1동,20212,35
양평1동,20213,35
양평1동,20214,35
양평1동,20221,35
양평1동,20222,34.6
양평1동,20223,34.6
양평1동,20224,34.5
양평1동,20231,34.4
양평1동,20232,34.4
양평1동,20233,34.4
양평1동,20234,34.6
양평1동,20241,34.7
양평1동,20242,34.9
양평1동,20243,37.6
양평1동,20244,37.6
양평1동,20244,38
양평1동,20251,37.7
양평1동,20252,37.8
양평1동,20253,37.8
양평1동,20254,38
양평2동,20211,35.4
양평2동,20212,35
양평2동,20213,35
양평2동,20214,35
양평2동,20221,35
양평2동,20222,34.6
양평2동,20223,34.6
양평2동,20224,34.5
양평2동,20231,34.4
양평2동,20232,34.4
양평2동,20233,34.4
양평2동,20234,34.6
양평2동,20241,34.7
양평2동,20242,34.9
양평2동,20243,37.6
양평2동,20244,37.6
양평2동,20244,38
양평2동,20251,37.7
양평2동,20252,37.8
양평2동,20253,37.8
양평2동,20254,38
신길1동,20211,35.4
신길1동,20212,35
신길1동,20213,35
신길1동,20214,35
신길1동,20221,35
신길1동,20222,34.6
신길1동,20223,34.6
신길1동,20224,34.5
신길1동,20231,34.4
신길1동,20232,34.4
신길1동,20233,34.4
신길1동,20234,34.6
신길1동,20241,34.7
신길1동,20242,34.9
신길1동,20243,37.6
신길1동,20244,37.6
신길1동,20244,38
신길1동,20251,37.7
신길1동,20252,37.8
신길1동,20253,37.8
신길1동,20254,38
신길3동,20211,35.4
신길3동,20212,35
신길3동,20213,35
신길3동,20214,35
신길3동,20221,35
신길3동,20222,34.6
신길3동,20223,34.6
신길3동,20224,34.5
신길3동,20231,34.4
신길3동,20232,34.4
신길3동,20233,34.4
신길3동,20234,34.6
신길3동,20241,34.7
신길3동,20242,34.9
신길3동,20243,37.6
신길3동,20244,37.6
신길3동,20244,38
신길3동,20251,37.7
신길3동,20252,37.8
신길3동,20253,37.8
신길3동,20254,38
신길4동,20211,35.4
신길4동,20212,35
신길4동,20213,35
신길4동,20214,35
신길4동,20221,35
신길4동,20222,34.6
신길4동,20223,34.6
신길4동,20224,34.5
신길4동,20231,34.4
신길4동,20232,34.4
신길4동,20233,34.4
신길4동,20234,34.6
신길4동,20241,34.7
신길4동,20242,34.9
신길4동,20243,37.6
신길4동,20244,37.6
신길4동,20244,38
신길4동,20251,37.7
신길4동,20252,37.8
신길4동,20253,37.8
신길4동,20254,38
신길5동,20211,35.4
신길5동,20212,35
신길5동,20213,35
신길5동,20214,35
신길5동,20221,35
신길5동,20222,34.6
신길5동,20223,34.6
신길5동,20224,34.5
신길5동,20231,34.4
신길5동,20232,34.4
신길5동,20233,34.4
신길5동,20234,34.6
신길5동,20241,34.7
신길5동,20242,34.9
신길5동,20243,37.6
신길5동,20244,37.6
신길5동,20244,38
신길5동,20251,37.7
신길5동,20252,37.8
신길5동,20253,37.8
신길5동,20254,38
신길6동,20211,35.4
신길6동,20212,35
신길6동,20213,35
신길6동,20214,35
신길6동,20221,35
신길6동,20222,34.6
신길6동,20223,34.6
신길6동,20224,34.5
신길6동,20231,34.4
신길6동,20232,34.4
신길6동,20233,34.4
신길6동,20234,34.6
신길6동,20241,34.7
신길6동,20242,34.9
신길6동,20243,37.6
신길6동,20244,37.6
신길6동,20244,38
신길6동,20251,37.7
신길6동,20252,37.8
신길6동,20253,37.8
신길6동,20254,38
신길7동,20211,35.4
신길7동,20212,35
신길7동,20213,35
신길7동,20214,35
신길7동,20221,35
신길7동,20222,34.6
신길7동,20223,34.6
신길7동,20224,34.5
신길7동,20231,34.4
신길7동,20232,34.4
신길7동,20233,34.4
신길7동,20234,34.6
신길7동,20241,34.7
신길7동,20242,34.9
신길7동,20243,37.6
신길7동,20244,37.6
신길7동,20244,38
신길7동,20251,37.7
신길7동,20252,37.8
신길7동,20253,37.8
신길7동,20254,38
대림1동,20211,35.4
대림1동,20212,35
대림1동,20213,35
대림1동,20214,35
대림1동,20221,35
대림1동,20222,34.6
대림1동,20223,34.6
대림1동,20224,34.5
대림1동,20231,34.4
대림1동,20232,34.4
대림1동,20233,34.4
대림1동,20234,34.6
대림1동,20241,34.7
대림1동,20242,34.9
대림1동,20243,37.6
대림1동,20244,37.6
대림1동,20244,38
대림1동,20251,37.7
대림1동,20252,37.8
대림1동,20253,37.8
대림1동,20254,38
대림2동,20211,35.4
대림2동,20212,35
대림2동,20213,35
대림2동,20214,35
대림2동,20221,35
대림2동,20222,34.6
대림2동,20223,34.6
대림2동,20224,34.5
대림2동,20231,34.4
대림2동,20232,34.4
대림2동,20233,34.4
대림2동,20234,34.6
대림2동,20241,34.7
대림2동,20242,34.9
대림2동,20243,37.6
대림2동,20244,37.6
대림2동,20244,38
대림2동,20251,37.7
대림2동,20252,37.8
대림2동,20253,37.8
대림2동,20254,38
대림3동,20211,35.4
대림3동,20212,35
대림3동,20213,35
대림3동,20214,35
대림3동,20221,35
대림3동,20222,34.6
대림3동,20223,34.6
대림3동,20224,34.5
대림3동,20231,34.4
대림3동,20232,34.4
대림3동,20233,34.4
대림3동,20234,34.6
대림3동,20241,34.7
대림3동,20242,34.9
대림3동,20243,37.6
대림3동,20244,37.6
대림3동,20244,38
대림3동,20251,37.7
대림3동,20252,37.8
대림3동,20253,37.8
대림3동,20254,38
노량진1동,20211,53
노량진1동,20212,54.6
노량진1동,20213,54.2
노량진1동,20214,54
노량진1동,20221,53.8
노량진1동,20222,53.8
노량진1동,20223,53.6
노량진1동,20224,53.6
노량진1동,20231,53.6
노량진1동,20232,53.7
노량진1동,20233,53.8
노량진1동,20234,53.8
노량진1동,20241,53.8
노량진1동,20242,53.8
노량진1동,20243,53.6
노량진1동,20244,53.6
노량진1동,20244,55.4
노량진1동,20251,53.6
노량진1동,20252,53.6
노량진1동,20253,55.1
노량진1동,20254,55.4
노량진2동,20211,53
노량진2동,20212,54.6
노량진2동,20213,54.2
노량진2동,20214,54
노량진2동,20221,53.8
노량진2동,20222,53.8
노량진2동,20223,53.6
노량진2동,20224,53.6
노량진2동,20231,53.6
노량진2동,20232,53.7
노량진2동,20233,53.8
노량진2동,20234,53.8
