정류장_ID,정류장_명칭,정류장_유형,정류장_번호,위도,경도,버스도착정보안내기_설치_여부,행정동
100900118,종로문화체육센터,마을버스,1667,37.5746935562,126.9645321424,미설치  ,교남동
100900119,EN갤러리,마을버스,1607,37.6134217965,126.9706087294,미설치  ,평창동
100900120,경진빌라,마을버스,1597,37.6020037175,126.9578303612,미설치  ,부암동
100900121,종로2가.탑골공원,마을버스,1596,37.571455,126.98744,미설치  ,명동
100900122,창신초교,마을버스,1825,37.5760372123,127.0157200961,미설치  ,창신1동
100900123,교남동새마을금고,마을버스,1824,37.5714943551,126.962337459,미설치  ,교남동
100900124,형제봉입구,마을버스,1823,37.6128643152,126.9816861503,미설치  ,정릉3동
100900125,현대사거리,마을버스,1819,37.5792417814,126.9866353642,미설치  ,종로1·2·3·4가동
100900126,대신중고,마을버스,1817,37.5726178078,126.9616893251,미설치  ,교남동
100900127,연화정사,마을버스,1816,37.6146490046,126.9794938432,미설치  ,평창동
100900128,이화사거리,마을버스,1815,37.5753200672,127.0022812884,미설치  ,종로5·6가동
100900129,삼청공원삼거리.옥호정터,마을버스,1814,37.5874185176,126.9817444742,미설치  ,삼청동
100900131,재동초등학교,마을버스,1812,37.578791085,126.9853617134,미설치  ,종로1·2·3·4가동
100900133,카센터.사직터널앞,마을버스,1810,37.57409862,126.9658895166,미설치  ,교남동
100900134,감람산기도원,마을버스,1809,37.6159439291,126.9798729651,미설치  ,평창동
100900135,금융연수원,마을버스,1807,37.5858776706,126.981847891,미설치  ,삼청동
100900137,충신시장,마을버스,1804,37.5749766498,127.005404874,미설치  ,종로5·6가동
100900138,사직공원.경복궁역입구,마을버스,1803,37.5762206893,126.9689039095,미설치  ,사직동
100900139,김창열.윤명로화실,마을버스,1802,37.616304998,126.9783685436,미설치  ,평창동
100900140,박노수미술관,마을버스,1801,37.5810265604,126.9668944502,미설치  ,사직동
100900141,삼청동주민센터,마을버스,1800,37.5846846831,126.9822105151,미설치  ,가회동
100900142,상명대입구,마을버스,1799,37.6000210109,126.9569583018,미설치  ,홍제3동
100900143,대학로입구.이화사거리,마을버스,1797,37.5759841652,127.0025801998,미설치  ,종로5·6가동
100900144,운현궁,마을버스,1798,37.5752716136,126.9869813803,미설치  ,종로1·2·3·4가동
100900145,배화여중고,마을버스,1796,37.5767787564,126.9676986337,미설치  ,사직동
100900147,감사원,마을버스,1851,37.5862656518,126.9855618026,미설치  ,가회동
100900148,청룡사.보문파크뷰자이아파트,마을버스,1850,37.5797846496,127.0171508787,미설치  ,숭인1동
100900149,강북삼성병원,마을버스,1849,37.5685315243,126.9683376852,미설치  ,교남동
100900151,혜화초등학교,마을버스,1847,37.5873892922,126.9999909413,미설치  ,혜화동
100900152,상명대입구,마을버스,1846,37.5998544708,126.9574023475,미설치  ,홍제3동
100900153,사우디대사관.북촌힐스,마을버스,1845,37.583863308,126.9852486243,미설치  ,가회동
100900154,서울시교육청,마을버스,1843,37.569381682,126.9666998924,미설치  ,교남동
100900155,김종영미술관,마을버스,1842,37.6132637884,126.9781122953,미설치  ,평창동
100900156,세검정교회,마을버스,1840,37.5993880238,126.9600291533,미설치  ,부암동
100900157,안국선원.삼거리,마을버스,1839,37.5827432497,126.9852205387,미설치  ,가회동
100900159,스위스대사관,마을버스,1837,37.5701413179,126.9656960774,미설치  ,교남동
100900160,보현빌라,마을버스,1836,37.6153822583,126.9784205906,미설치  ,평창동
100900161,하림각,마을버스,1835,37.5976847268,126.9629663842,미설치  ,부암동
100900162,북촌한옥마을입구.정세권활동터,마을버스,1833,37.5812807738,126.9851687446,미설치  ,가회동
100900163,숭인1동주민센터,마을버스,1832,37.5774150014,127.0155607478,설치   ,창신1동
100900164,월암공원,마을버스,1831,37.5712260916,126.9646918774,미설치  ,교남동
100900165,지구촌교회,마을버스,1830,37.6131060324,126.9792421489,미설치  ,평창동
100900166,석파정.서울미술관,마을버스,1829,37.5947643228,126.9637824182,설치   ,부암동
100900167,볼링장,마을버스,1827,37.5792554401,126.9879589184,미설치  ,종로1·2·3·4가동
100900168,가회동주민센터,마을버스,1826,37.5799426497,126.9851293823,미설치  ,가회동
100900169,새마을금고,마을버스,1862,37.5878406881,126.9965690016,미설치  ,혜화동
100900170,상명초등학교,마을버스,1861,37.600904926,126.9568173576,미설치  ,홍제3동
100900171,서울국제고등학교,마을버스,1858,37.5890742944,126.9971407875,미설치  ,혜화동
100900172,통일부,마을버스,1856,37.5875308468,126.9861073451,미설치  ,가회동
100900173,종로센트레빌후문.e편한세상보문아파트,마을버스,1855,37.5818978359,127.0162353711,미설치  ,창신3동
100900174,국립민속박물관,마을버스,1540,37.5792551846,126.9795533717,미설치  ,사직동
100900177,경복궁역,마을버스,1685,37.5770722054,126.9724733176,미설치  ,사직동
100900178,삼청공원,마을버스,1501,37.5882276807,126.9816468946,미설치  ,삼청동
100900179,법련사,마을버스,1720,37.5765879752,126.9796650539,미설치  ,사직동
100900180,홍지파크,마을버스,1791,37.6012424257,126.9557163281,미설치  ,홍제3동
100900181,부암동주민센터.무계원,마을버스,1821,37.5929353403,126.9637682263,미설치  ,부암동
100900182,구기터널입구,마을버스,1549,37.6082046142,126.9567768927,미설치  ,홍은1동
100900184,청구빌라,마을버스,1577,37.6046102563,126.9569839726,미설치  ,부암동
100900186,독립문역3번출구,마을버스,1554,37.5728784775,126.9597453483,미설치  ,천연동
100900187,성결교신대원총회본부,마을버스,1587,37.5739763092,126.9634445669,미설치  ,교남동
100900188,적십자병원후문앞,마을버스,1514,37.5673466781,126.96544493,미설치  ,충현동
100900189,안국역2번출구앞,마을버스,1805,37.5771728174,126.9861183272,미설치  ,종로1·2·3·4가동
100900191,종로5가역.광장시장,마을버스,1794,37.5707724724,127.000038992,미설치  ,을지로동
100900192,동대문종합시장,마을버스,1702,37.5712161296,127.004958038,미설치  ,광희동
100900197,명륜새마을금고,마을버스,1504,37.5877854691,126.9967901477,미설치  ,혜화동
100900198,성대입구,마을버스,1598,37.5833533096,126.9992849459,미설치  ,이화동
100900199,성대입구,마을버스,1697,37.5832668015,126.998853007,미설치  ,이화동
100900200,혜화동로터리,마을버스,1841,37.5859196111,127.0010032298,설치   ,이화동
100900201,국민생활관,마을버스,1852,37.5896275957,126.9993137839,미설치  ,혜화동
100900202,서울성곽.성대후문,마을버스,1515,37.5893663808,126.989569366,미설치  ,가회동
100900203,성대후문.와룡공원,마을버스,1860,37.5891522774,126.989734001,미설치  ,가회동
100900204,성균관대학교,마을버스,1881,37.5884638684,126.9900035953,미설치  ,가회동
100900205,동묘앞역8번출구,마을버스,1595,37.5726943506,127.0142453819,미설치  ,창신1동
100900206,종로센트레빌아파트,마을버스,1563,37.5803534405,127.0156926979,미설치  ,숭인1동
100900207,창신초등학교,마을버스,1582,37.5769032044,127.0153885503,미설치  ,창신1동
100900210,창신쌍용1단지.종로센트레빌아파트,마을버스,1844,37.5803228198,127.0155692785,설치   ,창신3동
100900211,종각.공평유적전시관,마을버스,1888,37.57164,126.98319,미설치  ,명동
100900213,조계사,마을버스,1889,37.5736021088,126.9831364101,미설치  ,명동
100900215,교남동주민센터,마을버스,1820,37.5721819807,126.9613278115,미설치  ,교남동
100900217,종로1.2.3.4가동주민센터,마을버스,1557,37.5743837122,126.9911314256,미설치  ,종로1·2·3·4가동
100900218,성균관대정문,마을버스,1615,37.5849563466,126.9966204422,미설치  ,혜화동
100900219,600주년기념관,마을버스,1616,37.5873281035,126.9939426439,미설치  ,혜화동
100900220,성균관대운동장,마을버스,1617,37.587863,126.99237,미설치  ,가회동
100900221,학생회관,마을버스,1618,37.5874203934,126.9936746328,미설치  ,혜화동
101000001,명동성당.남대문세무서,중앙차로,2001,37.5649848069,126.9875299251,설치   ,명동
101000002,국가인권위.안중근활동터,중앙차로,2002,37.5643504711,126.9878515151,설치   ,명동
101000003,서울역버스환승센터,중앙차로,2003,37.5551460158,126.9722570849,설치   ,청파동
101000004,서울역버스환승센터,중앙차로,2004,37.5554029828,126.9725924801,설치   ,회현동
101000005,서울역버스환승센터,중앙차로,2005,37.555388989,126.9727238221,설치   ,회현동
101000006,서울역버스환승센터,중앙차로,2006,37.5554794133,126.9728547738,설치   ,회현동
101000007,서울역버스환승센터.강우규의거터,중앙차로,2007,37.5554141603,126.9729402621,설치   ,회현동
101000008,숭례문,중앙차로,2008,37.5586388574,126.9737783904,미설치  ,회현동
101000009,만리동고개,일반차로,2101,37.551787064,126.9626582054,설치   ,공덕동
101000010,손기정체육공원입구,일반차로,2102,37.5544459527,126.9662339013,설치   ,청파동
101000011,서울의료보건고등학교.서울역서부,일반차로,2103,37.5558478973,126.9689026242,미설치  ,중림동
101000012,서울역서부,일반차로,2104,37.556237644,126.9691514463,미설치  ,중림동
101000013,서울역서부,일반차로,2105,37.555855,126.969293,설치   ,중림동
101000014,중림동교차로,일반차로,2106,37.5583836266,126.9691354395,설치   ,중림동
101000015,중림동.충정로역2호선,일반차로,2107,37.559648,126.964543,설치   ,중림동
101000016,한국경제신문사.서소문역사공원,일반차로,2108,37.5602111497,126.9678680149,설치   ,중림동
101000017,한국경제신문사.서소문역사공원,일반차로,2109,37.5606234736,126.9681135141,설치   ,중림동
101000018,경찰청.동북아역사재단,일반차로,2110,37.5630494858,126.9691267228,설치   ,중림동
101000020,농협은행.유관순활동터,일반차로,2113,37.5649062803,126.9677868059,설치   ,중림동
101000021,염천교,일반차로,2116,37.5598696316,126.97311408,설치   ,회현동
101000022,숭례문,일반차로,2117,37.5584010617,126.97335794,설치   ,회현동
101000023,숭례문.한국일보,일반차로,2118,37.5587713091,126.9737375955,설치   ,회현동
101000025,후암삼거리,일반차로,2120,37.5534055956,126.9759937564,설치   ,후암동
101000026,숭례문,일반차로,2121,37.5587633765,126.974362745,설치   ,회현동
101000027,숭례문,일반차로,2122,37.5584195299,126.9740436876,설치   ,회현동
101000028,숭례문.서울역4번출구,일반차로,2123,37.5580006528,126.9736279452,설치   ,회현동
101000029,숭례문.남대문시장8번출입구,일반차로,2124,37.5588723988,126.9759976615,미설치  ,회현동
101000030,숭례문남산방향,일반차로,2125,37.5585581643,126.9756720863,설치   ,회현동
101000031,남대문시장.신세계앞,일반차로,2126,37.561191081,126.9800597585,설치   ,회현동
101000032,북창동.남대문시장,가로변시간,2127,37.561273,126.978555,설치   ,회현동
101000033,소공동주민센터,일반차로,2128,37.562197167,126.97644367,설치   ,회현동
101000034,삼성본관앞,일반차로,2131,37.5620517519,126.9759075283,설치   ,회현동
101000035,시청역8번출구,일반차로,2132,37.562764205,126.976148714,설치   ,회현동
101000036,시청역9번출구.시청서소문2청사,일반차로,2133,37.5631901447,126.9746522037,설치   ,소공동
101000037,시청역11번출구,일반차로,2134,37.563722,126.975314,설치   ,소공동
101000038,시청.서소문청사,일반차로,2135,37.5635248407,126.9749539314,설치   ,소공동
101000039,서울신문사,일반차로,2137,37.5683632936,126.9773647051,설치   ,소공동
101000040,우리은행종로지점,가로변시간,2139,37.5678390393,126.9828658628,설치   ,명동
101000041,롯데백화점,가로변전일,2140,37.5645069796,126.9822069938,설치   ,명동
101000042,해운센터.롯데영플라자,가로변시간,2141,37.5628907847,126.9815478394,미설치  ,회현동
101000043,명동.롯데영플라자,가로변전일,2142,37.562885,126.982008,설치   ,명동
101000045,신세계백화점,일반차로,2144,37.561127344,126.9814315438,미설치  ,회현동
101000046,남대문시장.회현역,일반차로,2145,37.5582675237,126.9777650546,설치   ,회현동
101000047,남대문시장.회현역,일반차로,2146,37.5584920257,126.9784645011,설치   ,회현동
101000048,남산3호터널,일반차로,2147,37.5583104538,126.9827404025,설치   ,회현동
101000049,남산3호터널.정화예술대학교,일반차로,2148,37.5595260891,126.9826359346,설치   ,회현동
101000050,명동역4번출구,일반차로,2149,37.560657849,126.9849157703,설치   ,명동
101000051,퇴계로2가.명동역5번출구,일반차로,2150,37.5609325805,126.9843582953,설치   ,명동
101000052,충무로역.한옥마을.한국의집,일반차로,2151,37.5612508237,126.9917771969,설치   ,필동
101000053,충무로역.한옥마을.한국의집,일반차로,2152,37.5609019668,126.9924098253,설치   ,필동
101000054,충무로역2번출구,일반차로,2153,37.5612375854,126.9947285429,설치   ,필동
101000055,충무로역8번출구,일반차로,2154,37.5620371603,126.9964921507,설치   ,필동
101000056,초동,일반차로,2155,37.5633461766,126.9931119513,설치   ,필동
101000057,을지로입구.로얄호텔,일반차로,2156,37.5658757422,126.9853902774,설치   ,명동
